Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1991,1991,ha,10000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1991,1991,100 g/ha,23000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1991,1991,t,23000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1992,1992,ha,14000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1992,1992,100 g/ha,22857,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1992,1992,t,32000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1993,1993,ha,12000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1993,1993,100 g/ha,20833,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1993,1993,t,25000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1994,1994,ha,11173,I,Imputed value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1994,1994,100 g/ha,23718,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1994,1994,t,26500,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1995,1995,ha,14000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1995,1995,100 g/ha,30000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1995,1995,t,42000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1996,1996,ha,15000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1996,1996,100 g/ha,23667,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1996,1996,t,35500,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1997,1997,ha,14000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1997,1997,100 g/ha,23571,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1997,1997,t,33000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1998,1998,ha,10000,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1998,1998,100 g/ha,23500,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1998,1998,t,23500,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",1999,1999,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",1999,1999,100 g/ha,23125,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",1999,1999,t,18500,E,Estimated value,
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2000,2000,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2000,2000,100 g/ha,5800,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2000,2000,t,4640,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2001,2001,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2001,2001,100 g/ha,5100,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2001,2001,t,4080,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2002,2002,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2002,2002,100 g/ha,17800,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2002,2002,t,14240,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2003,2003,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2003,2003,100 g/ha,41200,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2003,2003,t,32960,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2004,2004,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2004,2004,100 g/ha,25500,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2004,2004,t,20400,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2005,2005,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2005,2005,100 g/ha,29375,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2005,2005,t,23500,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2006,2006,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2006,2006,100 g/ha,36250,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2006,2006,t,29000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2007,2007,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2007,2007,100 g/ha,30300,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2007,2007,t,24240,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2008,2008,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2008,2008,100 g/ha,39200,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2008,2008,t,31360,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2009,2009,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2009,2009,100 g/ha,35800,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2009,2009,t,28640,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2010,2010,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2010,2010,100 g/ha,34000,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2010,2010,t,27200,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2011,2011,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2011,2011,100 g/ha,29500,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2011,2011,t,23600,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5312,Area harvested,249,"Coconuts, in shell",2012,2012,ha,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,127,Marshall Islands,5419,Yield,249,"Coconuts, in shell",2012,2012,100 g/ha,33000,X,Figure from international organizations,
QCL,Crops and livestock products,127,Marshall Islands,5510,Production,249,"Coconuts, in shell",2012,2012,t,26400,X,Figure from international organizations,Unofficial figure
